,OpenDate,Open,High,Low,Close,BaseVolume,CloseDate,QuoteVolume
448,2018-11-09 03:30:00,212.79000000,215.51000000,209.10000000,210.77000000,152215.94686000,2018-11-10 03:29:59.999,32309082.19758870
449,2018-11-10 03:30:00,210.78000000,215.55000000,209.02000000,213.25000000,131384.47893000,2018-11-11 03:29:59.999,28019225.01008270
450,2018-11-11 03:30:00,213.27000000,213.99000000,209.00000000,212.54000000,136268.81156000,2018-11-12 03:29:59.999,28875079.88494740
451,2018-11-12 03:30:00,212.60000000,214.22000000,210.90000000,212.89000000,99963.97203000,2018-11-13 03:29:59.999,21271725.18458190
452,2018-11-13 03:30:00,212.91000000,213.80000000,209.20000000,209.84000000,114466.36708000,2018-11-14 03:29:59.999,24176049.60623050
453,2018-11-14 03:30:00,209.84000000,210.30000000,176.16000000,187.43000000,434676.16832000,2018-11-15 03:29:59.999,82531353.97666220
454,2018-11-15 03:30:00,187.43000000,190.00000000,170.99000000,184.35000000,452416.10784000,2018-11-16 03:29:59.999,81674273.88577710
455,2018-11-16 03:30:00,184.35000000,185.00000000,173.00000000,176.89000000,241710.34763000,2018-11-17 03:29:59.999,43450649.94837800
456,2018-11-17 03:30:00,176.93000000,177.91000000,173.94000000,176.20000000,144804.70986000,2018-11-18 03:29:59.999,25452515.63649880
457,2018-11-18 03:30:00,176.20000000,182.94000000,176.10000000,178.97000000,141736.32263000,2018-11-19 03:29:59.999,25261184.09280330
458,2018-11-19 03:30:00,179.04000000,179.33000000,146.47000000,150.81000000,596789.83916000,2018-11-20 03:29:59.999,94639227.03137130
459,2018-11-20 03:30:00,150.76000000,154.70000000,126.95000000,133.82000000,996552.28721000,2018-11-21 03:29:59.999,139191208.45509280
460,2018-11-21 03:30:00,133.68000000,142.01000000,127.15000000,138.23000000,718957.78552000,2018-11-22 03:29:59.999,97819681.49053970
461,2018-11-22 03:30:00,138.36000000,140.40000000,125.64000000,126.63000000,334674.07185000,2018-11-23 03:29:59.999,44837388.45127140
462,2018-11-23 03:30:00,126.58000000,128.90000000,118.56000000,125.02000000,504352.24386000,2018-11-24 03:29:59.999,62657024.04869370
463,2018-11-24 03:30:00,125.00000000,130.81000000,112.32000000,114.89000000,471321.56764000,2018-11-25 03:29:59.999,57264800.06658080
464,2018-11-25 03:30:00,114.83000000,122.35000000,102.95000000,118.67000000,836233.31252000,2018-11-26 03:29:59.999,93723314.12344660
465,2018-11-26 03:30:00,118.65000000,121.50000000,106.41000000,110.68000000,679491.73871000,2018-11-27 03:29:59.999,77211447.31765390
466,2018-11-27 03:30:00,110.66000000,114.31000000,102.36000000,111.43000000,524024.40616000,2018-11-28 03:29:59.999,56638056.00911720
467,2018-11-28 03:30:00,111.38000000,126.80000000,111.37000000,122.90000000,578552.74124000,2018-11-29 03:29:59.999,68485222.44341630
468,2018-11-29 03:30:00,122.88000000,124.00000000,114.78000000,117.98000000,478777.39614000,2018-11-30 03:29:59.999,57140533.57326480
469,2018-11-30 03:30:00,117.99000000,120.26000000,111.09000000,113.73000000,418593.63529000,2018-12-01 03:29:59.999,48362085.78184220
470,2018-12-01 03:30:00,113.71000000,120.80000000,111.35000000,118.10000000,330159.06742000,2018-12-02 03:29:59.999,38614493.62645990
471,2018-12-02 03:30:00,118.09000000,120.73000000,116.00000000,116.57000000,273657.62150000,2018-12-03 03:29:59.999,32184013.76013480
472,2018-12-03 03:30:00,116.63000000,116.96000000,106.70000000,108.76000000,324446.03324000,2018-12-04 03:29:59.999,36185196.19488890
473,2018-12-04 03:30:00,108.76000000,113.20000000,106.00000000,109.94000000,275321.00630000,2018-12-05 03:29:59.999,30365546.75213670
474,2018-12-05 03:30:00,109.92000000,110.58000000,102.38000000,102.71000000,354071.53241000,2018-12-06 03:29:59.999,37519336.07183170
475,2018-12-06 03:30:00,102.73000000,104.68000000,90.20000000,91.00000000,586138.59043000,2018-12-07 03:29:59.999,58114721.75106340
476,2018-12-07 03:30:00,91.18000000,96.90000000,82.07000000,93.05000000,1030073.58467000,2018-12-08 03:29:59.999,90499447.33784200
477,2018-12-08 03:30:00,93.06000000,98.00000000,84.55000000,90.38000000,698217.12529000,2018-12-09 03:29:59.999,63224518.54738930
478,2018-12-09 03:30:00,90.39000000,98.70000000,88.63000000,93.26000000,520519.36023000,2018-12-10 03:29:59.999,48533111.85201080
479,2018-12-10 03:30:00,93.26000000,95.21000000,88.11000000,89.91000000,408573.02929000,2018-12-11 03:29:59.999,37180525.45731090
480,2018-12-11 03:30:00,89.88000000,91.65000000,85.83000000,87.76000000,339991.84246000,2018-12-12 03:29:59.999,30055007.21960900
481,2018-12-12 03:30:00,87.77000000,91.31000000,86.63000000,89.41000000,285436.04029000,2018-12-13 03:29:59.999,25500398.92865360
482,2018-12-13 03:30:00,89.39000000,90.71000000,84.71000000,86.34000000,331218.30083000,2018-12-14 03:29:59.999,29089359.83130120
483,2018-12-14 03:30:00,86.35000000,87.25000000,82.20000000,83.82000000,318003.73427000,2018-12-15 03:29:59.999,27041687.80010720
484,2018-12-15 03:30:00,83.82000000,85.00000000,81.79000000,83.76000000,217360.65775000,2018-12-16 03:29:59.999,18169124.00023020
485,2018-12-16 03:30:00,83.75000000,87.64000000,83.73000000,84.67000000,241366.76305000,2018-12-17 03:29:59.999,20783723.69307070
486,2018-12-17 03:30:00,84.68000000,97.00000000,84.40000000,94.02000000,472252.23388000,2018-12-18 03:29:59.999,42965553.41586940
487,2018-12-18 03:30:00,94.03000000,101.30000000,91.34000000,100.39000000,529946.79175000,2018-12-19 03:29:59.999,50202945.79170170
488,2018-12-19 03:30:00,100.39000000,107.55000000,97.75000000,98.74000000,827748.59096000,2018-12-20 03:29:59.999,84862730.23336790
489,2018-12-20 03:30:00,98.73000000,116.00000000,97.88000000,114.05000000,859612.57205000,2018-12-21 03:29:59.999,93128082.54800730
490,2018-12-21 03:30:00,113.71000000,118.00000000,104.76000000,107.69000000,666048.71786000,2018-12-22 03:29:59.999,74510414.58797520
491,2018-12-22 03:30:00,107.67000000,115.50000000,105.38000000,115.20000000,405672.83117000,2018-12-23 03:29:59.999,44814571.60969250
492,2018-12-23 03:30:00,115.18000000,131.94000000,114.91000000,129.03000000,936094.10490000,2018-12-24 03:29:59.999,118250392.55509720
493,2018-12-24 03:30:00,129.03000000,157.67000000,128.80000000,138.03000000,1319609.81650000,2018-12-25 03:29:59.999,190137361.06587730
494,2018-12-25 03:30:00,138.01000000,139.26000000,119.68000000,127.60000000,1076164.12809000,2018-12-26 03:29:59.999,136600862.04267630
495,2018-12-26 03:30:00,127.61000000,135.32000000,122.51000000,129.35000000,794834.05601000,2018-12-27 03:29:59.999,102196717.39505570
496,2018-12-27 03:30:00,129.35000000,131.09000000,111.22000000,113.80000000,752177.90111000,2018-12-28 03:29:59.999,90456912.88835210
497,2018-12-28 03:30:00,113.75000000,136.66000000,111.87000000,135.30000000,894454.19051000,2018-12-29 03:29:59.999,111865576.49775780
498,2018-12-29 03:30:00,135.30000000,145.42000000,128.50000000,132.89000000,1006654.49844000,2018-12-30 03:29:59.999,136479145.94234730
499,2018-12-30 03:30:00,133.00000000,139.00000000,127.03000000,137.77000000,704259.41614000,2018-12-31 03:29:59.999,94804050.49336160
500,2018-12-31 03:30:00,137.81000000,138.66000000,128.70000000,131.45000000,484604.83962000,2019-01-01 03:29:59.999,64763118.11663830
501,2019-01-01 03:30:00,131.45000000,140.67000000,130.00000000,139.10000000,401776.88797000,2019-01-02 03:29:59.999,54280385.59812700
502,2019-01-02 03:30:00,139.10000000,155.37000000,137.76000000,152.01000000,941486.31524000,2019-01-03 03:29:59.999,138801471.11865180
503,2019-01-03 03:30:00,152.01000000,153.64000000,143.11000000,146.30000000,708091.31714000,2019-01-04 03:29:59.999,104953535.14851260
504,2019-01-04 03:30:00,146.30000000,154.80000000,143.54000000,151.97000000,805248.93821000,2019-01-05 03:29:59.999,120827141.54422790
505,2019-01-05 03:30:00,152.08000000,159.26000000,151.20000000,152.83000000,773169.13736000,2019-01-06 03:29:59.999,120238339.78221870
506,2019-01-06 03:30:00,152.83000000,157.40000000,147.51000000,153.86000000,627908.47366000,2019-01-07 03:29:59.999,95681339.46006480
507,2019-01-07 03:30:00,153.89000000,155.48000000,147.86000000,149.34000000,424765.30258000,2019-01-08 03:29:59.999,64310962.91903280
508,2019-01-08 03:30:00,149.29000000,151.65000000,145.20000000,147.60000000,441661.06778000,2019-01-09 03:29:59.999,65535529.75573930
509,2019-01-09 03:30:00,147.62000000,151.50000000,146.77000000,148.10000000,299443.56300000,2019-01-10 03:29:59.999,44673066.39158200
510,2019-01-10 03:30:00,148.11000000,149.45000000,121.00000000,124.95000000,871751.75038000,2019-01-11 03:29:59.999,114437025.28272770
511,2019-01-11 03:30:00,124.96000000,127.36000000,120.08000000,124.65000000,545293.98369000,2019-01-12 03:29:59.999,67782816.33759870
512,2019-01-12 03:30:00,124.67000000,126.19000000,122.00000000,123.35000000,300262.13404000,2019-01-13 03:29:59.999,37295866.35383430
513,2019-01-13 03:30:00,123.35000000,124.25000000,111.87000000,114.16000000,422561.96777000,2019-01-14 03:29:59.999,49521201.27646620
514,2019-01-14 03:30:00,114.17000000,130.05000000,113.94000000,126.95000000,546420.40854000,2019-01-15 03:29:59.999,66801543.30503660
515,2019-01-15 03:30:00,126.95000000,129.40000000,116.00000000,118.95000000,649020.52970000,2019-01-16 03:29:59.999,79985529.55877080
516,2019-01-16 03:30:00,118.93000000,126.88000000,118.52000000,121.48000000,513486.65472000,2019-01-17 03:29:59.999,62314225.99604320
517,2019-01-17 03:30:00,121.49000000,122.99000000,116.80000000,121.54000000,447535.22716000,2019-01-18 03:29:59.999,53854069.21051170
518,2019-01-18 03:30:00,121.56000000,121.98000000,117.66000000,119.17000000,235646.68400000,2019-01-19 03:29:59.999,28305971.66888540
519,2019-01-19 03:30:00,119.16000000,125.29000000,119.14000000,122.60000000,323303.79296000,2019-01-20 03:29:59.999,39715159.16496060
520,2019-01-20 03:30:00,122.61000000,123.32000000,115.68000000,117.47000000,451792.85352000,2019-01-21 03:29:59.999,53833668.90663490
521,2019-01-21 03:30:00,117.56000000,118.50000000,113.61000000,115.63000000,303632.93463000,2019-01-22 03:29:59.999,35258073.42826490
522,2019-01-22 03:30:00,115.62000000,119.49000000,111.39000000,117.81000000,359542.63873000,2019-01-23 03:29:59.999,41777737.47047050
523,2019-01-23 03:30:00,117.80000000,118.95000000,114.80000000,116.44000000,230247.61578000,2019-01-24 03:29:59.999,26975386.39245840
524,2019-01-24 03:30:00,116.40000000,117.15000000,113.61000000,116.39000000,216242.29829000,2019-01-25 03:29:59.999,25044265.75420410
525,2019-01-25 03:30:00,116.40000000,117.50000000,114.30000000,115.11000000,198617.08108000,2019-01-26 03:29:59.999,22977175.95411930
526,2019-01-26 03:30:00,115.13000000,118.00000000,115.00000000,115.34000000,146216.82819000,2019-01-27 03:29:59.999,16978386.19723770
527,2019-01-27 03:30:00,115.32000000,116.15000000,111.04000000,112.05000000,247369.60555000,2019-01-28 03:29:59.999,28158012.73047680
528,2019-01-28 03:30:00,112.04000000,112.87000000,100.91000000,105.50000000,566205.78288000,2019-01-29 03:29:59.999,60050129.38635790
529,2019-01-29 03:30:00,105.49000000,106.61000000,102.22000000,104.45000000,319768.91348000,2019-01-30 03:29:59.999,33427469.34506180
530,2019-01-30 03:30:00,104.41000000,109.80000000,103.45000000,108.29000000,330968.19265000,2019-01-31 03:29:59.999,35368520.13557100
531,2019-01-31 03:30:00,108.29000000,110.61000000,105.46000000,106.44000000,290679.61935000,2019-02-01 03:29:59.999,31234353.51539300
532,2019-02-01 03:30:00,106.47000000,108.35000000,103.77000000,106.73000000,243149.88435000,2019-02-02 03:29:59.999,25791535.14602380
533,2019-02-02 03:30:00,106.71000000,111.15000000,106.07000000,110.42000000,186908.75730000,2019-02-03 03:29:59.999,20153872.30291900
534,2019-02-03 03:30:00,110.41000000,111.11000000,105.82000000,107.36000000,227211.54064000,2019-02-04 03:29:59.999,24605892.28872830
535,2019-02-04 03:30:00,107.33000000,109.30000000,106.57000000,107.68000000,160850.10293000,2019-02-05 03:29:59.999,17312736.60015020
536,2019-02-05 03:30:00,107.65000000,108.18000000,106.47000000,107.27000000,159730.18860000,2019-02-06 03:29:59.999,17137008.24783950
537,2019-02-06 03:30:00,107.28000000,107.83000000,101.21000000,104.50000000,337204.30254000,2019-02-07 03:29:59.999,34984364.29702120
538,2019-02-07 03:30:00,104.49000000,106.18000000,103.82000000,104.48000000,147942.07683000,2019-02-08 03:29:59.999,15530160.64710660
539,2019-02-08 03:30:00,104.48000000,123.00000000,103.41000000,119.25000000,589950.64925000,2019-02-09 03:29:59.999,67027886.93986390
540,2019-02-09 03:30:00,119.32000000,121.99000000,117.64000000,119.19000000,328067.95740000,2019-02-10 03:29:59.999,39061582.39148260
541,2019-02-10 03:30:00,119.19000000,126.49000000,115.81000000,125.12000000,385819.09619000,2019-02-11 03:29:59.999,45929459.12901310
542,2019-02-11 03:30:00,125.12000000,125.28000000,119.24000000,120.89000000,389405.30404000,2019-02-12 03:29:59.999,47197595.84519100
543,2019-02-12 03:30:00,120.88000000,123.89000000,118.18000000,122.41000000,343765.66987000,2019-02-13 03:29:59.999,41603632.81169900
544,2019-02-13 03:30:00,122.40000000,126.47000000,120.70000000,121.86000000,317827.31956000,2019-02-14 03:29:59.999,39073077.83916560
545,2019-02-14 03:30:00,121.86000000,124.50000000,120.10000000,120.42000000,297205.78738000,2019-02-15 03:29:59.999,36278326.07744550
546,2019-02-15 03:30:00,120.47000000,124.25000000,120.19000000,121.67000000,255296.08140000,2019-02-16 03:29:59.999,31111280.20930570
547,2019-02-16 03:30:00,121.66000000,124.99000000,121.54000000,122.67000000,215320.70134000,2019-02-17 03:29:59.999,26462034.61253960
548,2019-02-17 03:30:00,122.67000000,135.61000000,122.43000000,133.75000000,614788.60078000,2019-02-18 03:29:59.999,78958054.95898050
549,2019-02-18 03:30:00,133.77000000,148.30000000,132.42000000,145.69000000,1079830.15020000,2019-02-19 03:29:59.999,152756654.64547750
550,2019-02-19 03:30:00,145.69000000,150.00000000,142.36000000,143.44000000,747968.90445000,2019-02-20 03:29:59.999,109645050.46609720
551,2019-02-20 03:30:00,143.45000000,149.52000000,139.60000000,148.44000000,614303.61007000,2019-02-21 03:29:59.999,89136482.37165190
552,2019-02-21 03:30:00,148.42000000,149.61000000,142.70000000,145.69000000,447364.40873000,2019-02-22 03:29:59.999,65199779.51243850
553,2019-02-22 03:30:00,145.68000000,148.85000000,143.85000000,147.36000000,366251.18542000,2019-02-23 03:29:59.999,53771600.80256650
554,2019-02-23 03:30:00,147.40000000,159.60000000,145.78000000,157.79000000,588183.72896000,2019-02-24 03:29:59.999,89997516.92343650
555,2019-02-24 03:30:00,157.75000000,166.00000000,131.70000000,132.10000000,1260506.80672000,2019-02-25 03:29:59.999,186688063.41417900
556,2019-02-25 03:30:00,132.10000000,141.55000000,131.89000000,137.87000000,801147.09543000,2019-02-26 03:29:59.999,110348892.97002450
557,2019-02-26 03:30:00,137.88000000,138.41000000,133.72000000,136.22000000,432944.17033000,2019-02-27 03:29:59.999,58979934.71600160
558,2019-02-27 03:30:00,136.22000000,140.29000000,126.84000000,135.02000000,567202.61035000,2019-02-28 03:29:59.999,76519497.90801480
559,2019-02-28 03:30:00,135.03000000,139.00000000,132.10000000,135.34000000,579327.31749000,2019-03-01 03:29:59.999,78861797.55939210
560,2019-03-01 03:30:00,135.32000000,137.95000000,134.90000000,135.32000000,302632.02831000,2019-03-02 03:29:59.999,41198722.57987890
561,2019-03-02 03:30:00,135.32000000,136.12000000,130.03000000,132.56000000,297005.28093000,2019-03-03 03:29:59.999,39467507.68572960
562,2019-03-03 03:30:00,132.54000000,134.60000000,128.01000000,130.60000000,222453.28590000,2019-03-04 03:29:59.999,29447917.23825880
563,2019-03-04 03:30:00,130.60000000,131.11000000,122.60000000,125.65000000,403947.79445000,2019-03-05 03:29:59.999,51060349.76658330
564,2019-03-05 03:30:00,125.68000000,137.84000000,125.19000000,136.72000000,512631.23178000,2019-03-06 03:29:59.999,67740644.33114170
565,2019-03-06 03:30:00,136.71000000,140.29000000,133.33000000,137.40000000,428826.87415000,2019-03-07 03:29:59.999,58701328.64943100
566,2019-03-07 03:30:00,137.37000000,140.20000000,135.20000000,136.81000000,307336.49310000,2019-03-08 03:29:59.999,42271691.24286170
567,2019-03-08 03:30:00,136.82000000,139.34000000,130.62000000,133.52000000,330283.58233000,2019-03-09 03:29:59.999,44879637.38703540
568,2019-03-09 03:30:00,133.51000000,138.65000000,132.93000000,137.27000000,279861.12049000,2019-03-10 03:29:59.999,38220614.00566200
569,2019-03-10 03:30:00,137.27000000,137.50000000,134.00000000,135.37000000,203965.16815000,2019-03-11 03:29:59.999,27650702.37933930
570,2019-03-11 03:30:00,135.37000000,136.15000000,131.00000000,132.67000000,264587.00683000,2019-03-12 03:29:59.999,35285847.74827020
571,2019-03-12 03:30:00,132.67000000,135.30000000,130.77000000,133.57000000,194905.96843000,2019-03-13 03:29:59.999,25981446.10334660
572,2019-03-13 03:30:00,133.62000000,133.65000000,130.58000000,131.65000000,209456.09848000,2019-03-14 03:29:59.999,27670734.43092270
573,2019-03-14 03:30:00,131.69000000,135.11000000,128.52000000,132.20000000,258413.81868000,2019-03-15 03:29:59.999,34099414.80558340
574,2019-03-15 03:30:00,132.24000000,137.62000000,132.18000000,136.56000000,295832.26562000,2019-03-16 03:29:59.999,39928522.33727780
575,2019-03-16 03:30:00,136.60000000,144.47000000,136.51000000,140.92000000,474664.10197000,2019-03-17 03:29:59.999,66878173.45181860
576,2019-03-17 03:30:00,140.94000000,141.07000000,137.20000000,138.67000000,252697.08148000,2019-03-18 03:29:59.999,35051209.93033950
577,2019-03-18 03:30:00,138.67000000,142.01000000,136.10000000,137.59000000,281718.96195000,2019-03-19 03:29:59.999,39017864.92245650
578,2019-03-19 03:30:00,137.62000000,139.38000000,136.97000000,138.55000000,218577.45208000,2019-03-20 03:29:59.999,30175322.07849890
579,2019-03-20 03:30:00,138.56000000,139.66000000,136.01000000,139.01000000,222883.51754000,2019-03-21 03:29:59.999,30757997.81155180
580,2019-03-21 03:30:00,139.04000000,139.55000000,131.21000000,134.85000000,312531.39368000,2019-03-22 03:29:59.999,42635937.48917120
581,2019-03-22 03:30:00,134.85000000,137.20000000,134.29000000,135.98000000,186119.74745000,2019-03-23 03:29:59.999,25309122.72644980
582,2019-03-23 03:30:00,135.92000000,138.21000000,135.60000000,137.28000000,174710.43059000,2019-03-24 03:29:59.999,23922572.35889340
583,2019-03-24 03:30:00,137.28000000,137.37000000,134.75000000,136.09000000,198490.45124000,2019-03-25 03:29:59.999,27042322.69520090
584,2019-03-25 03:30:00,136.12000000,136.83000000,131.60000000,133.98000000,230880.28500000,2019-03-26 04:29:59.999,31082445.59324490
585,2019-03-26 04:30:00,133.97000000,134.74000000,132.27000000,134.18000000,183139.11426000,2019-03-27 04:29:59.999,24490323.06073970
586,2019-03-27 04:30:00,134.14000000,140.14000000,133.84000000,139.45000000,317167.45325000,2019-03-28 04:29:59.999,43635238.42892650
587,2019-03-28 04:30:00,139.46000000,139.57000000,137.30000000,137.86000000,163185.69910000,2019-03-29 04:29:59.999,22543474.61229130
588,2019-03-29 04:30:00,137.85000000,143.60000000,137.62000000,143.25000000,235853.04540000,2019-03-30 04:29:59.999,33098245.95561350
589,2019-03-30 04:30:00,143.25000000,145.89000000,140.06000000,142.46000000,254798.70067000,2019-03-31 04:29:59.999,36382647.22689520
590,2019-03-31 04:30:00,142.44000000,142.50000000,140.42000000,141.38000000,142469.21171000,2019-04-01 04:29:59.999,20131931.69907240
591,2019-04-01 04:30:00,141.41000000,143.08000000,139.57000000,141.24000000,234310.19161000,2019-04-02 04:29:59.999,33234998.64387330
592,2019-04-02 04:30:00,141.24000000,165.60000000,141.00000000,163.31000000,906868.85860000,2019-04-03 04:29:59.999,138094679.30204320
593,2019-04-03 04:30:00,163.26000000,177.81000000,149.23000000,159.96000000,1345344.53845000,2019-04-04 04:29:59.999,225523896.20146560
594,2019-04-04 04:30:00,159.96000000,164.00000000,152.80000000,157.36000000,686080.95248000,2019-04-05 04:29:59.999,109082183.58773480
595,2019-04-05 04:30:00,157.33000000,167.83000000,155.94000000,164.77000000,516070.34553000,2019-04-06 04:29:59.999,84123101.32690400
596,2019-04-06 04:30:00,164.84000000,172.77000000,159.20000000,165.50000000,528168.33297000,2019-04-07 04:29:59.999,87657058.11498170
597,2019-04-07 04:30:00,165.56000000,175.43000000,164.06000000,174.21000000,465507.52497000,2019-04-08 04:29:59.999,78876773.29671770
598,2019-04-08 04:30:00,174.29000000,185.87000000,170.90000000,178.72000000,873410.07285000,2019-04-09 04:29:59.999,156417981.30211780
599,2019-04-09 04:30:00,178.71000000,179.17000000,171.05000000,174.60000000,431986.36108000,2019-04-10 04:29:59.999,75745619.57207870
600,2019-04-10 04:30:00,174.58000000,183.77000000,168.00000000,177.12000000,523943.20498000,2019-04-11 04:29:59.999,93283836.58711400
601,2019-04-11 04:30:00,177.12000000,177.48000000,158.27000000,164.07000000,661305.30321000,2019-04-12 04:29:59.999,110201659.94787630
602,2019-04-12 04:30:00,164.06000000,166.50000000,158.11000000,163.19000000,316337.87823000,2019-04-13 04:29:59.999,51556919.14613670
603,2019-04-13 04:30:00,163.20000000,165.37000000,160.74000000,162.99000000,179237.74574000,2019-04-14 04:29:59.999,29247030.15263730
604,2019-04-14 04:30:00,162.99000000,168.11000000,161.20000000,167.23000000,186977.66211000,2019-04-15 04:29:59.999,30640985.06094990
605,2019-04-15 04:30:00,167.21000000,168.81000000,155.70000000,159.95000000,351548.90790000,2019-04-16 04:29:59.999,57215098.11170430
606,2019-04-16 04:30:00,159.91000000,166.73000000,159.41000000,165.37000000,240370.50441000,2019-04-17 04:29:59.999,39245823.49459500
607,2019-04-17 04:30:00,165.41000000,167.28000000,163.78000000,165.75000000,227841.54981000,2019-04-18 04:29:59.999,37678036.59646730
608,2019-04-18 04:30:00,165.75000000,175.20000000,165.04000000,173.33000000,396118.94407000,2019-04-19 04:29:59.999,68031293.23257790
609,2019-04-19 04:30:00,173.34000000,173.55000000,168.59000000,172.64000000,320541.72166000,2019-04-20 04:29:59.999,54991300.10972070
610,2019-04-20 04:30:00,172.66000000,176.97000000,169.87000000,172.88000000,253596.48407000,2019-04-21 04:29:59.999,43939979.01605370
611,2019-04-21 04:30:00,172.89000000,173.48000000,164.82000000,168.59000000,283450.43943000,2019-04-22 04:29:59.999,47781349.40209580
612,2019-04-22 04:30:00,168.59000000,172.30000000,167.00000000,170.52000000,269868.39876000,2019-04-23 04:29:59.999,45832751.05701500
613,2019-04-23 04:30:00,170.52000000,175.83000000,167.78000000,169.16000000,363523.34531000,2019-04-24 04:29:59.999,62784241.17047600
614,2019-04-24 04:30:00,169.15000000,169.87000000,159.26000000,164.78000000,426497.04153000,2019-04-25 04:29:59.999,70076178.28450270
615,2019-04-25 04:30:00,164.78000000,165.49000000,150.35000000,154.72000000,422657.03239000,2019-04-26 04:29:59.999,67326464.64847040
616,2019-04-26 04:30:00,154.70000000,162.56000000,151.40000000,157.95000000,500355.86283000,2019-04-27 04:29:59.999,78334214.87440620
617,2019-04-27 04:30:00,157.93000000,166.24000000,156.35000000,159.31000000,215918.63842000,2019-04-28 04:29:59.999,34294277.99544650
618,2019-04-28 04:30:00,159.32000000,160.24000000,156.92000000,157.85000000,152976.30181000,2019-04-29 04:29:59.999,24304182.14108250
619,2019-04-29 04:30:00,157.86000000,159.05000000,152.00000000,155.11000000,243591.94898000,2019-04-30 04:29:59.999,37892463.29048750
620,2019-04-30 04:30:00,155.14000000,162.89000000,155.11000000,161.83000000,305056.24653000,2019-05-01 04:29:59.999,48352308.34711090
621,2019-05-01 04:30:00,161.85000000,163.88000000,158.36000000,160.19000000,192517.62763000,2019-05-02 04:29:59.999,30965351.69684630
622,2019-05-02 04:30:00,160.20000000,163.48000000,158.50000000,161.81000000,289519.02025000,2019-05-03 04:29:59.999,46716417.01278230
623,2019-05-03 04:30:00,161.82000000,170.86000000,160.99000000,168.06000000,416357.52123000,2019-05-04 04:29:59.999,69185162.59716770
624,2019-05-04 04:30:00,168.10000000,171.30000000,159.76000000,163.70000000,312928.58349000,2019-05-05 04:29:59.999,51596174.40089550
625,2019-05-05 04:30:00,163.71000000,165.36000000,159.18000000,163.05000000,176029.10445000,2019-05-06 04:29:59.999,28659516.78624570
626,2019-05-06 04:30:00,163.05000000,178.05000000,157.55000000,173.00000000,506528.14278000,2019-05-07 04:29:59.999,86112232.47586300
627,2019-05-07 04:30:00,172.98000000,182.76000000,167.89000000,169.18000000,732496.87861000,2019-05-08 04:29:59.999,129206700.12768380
628,2019-05-08 04:30:00,169.07000000,173.17000000,164.80000000,170.85000000,296436.29384000,2019-05-09 04:29:59.999,50312349.78477600
629,2019-05-09 04:30:00,170.88000000,173.88000000,166.57000000,170.90000000,284663.99456000,2019-05-10 04:29:59.999,48482365.54141840
630,2019-05-10 04:30:00,170.96000000,176.70000000,168.46000000,172.91000000,425543.74021000,2019-05-11 04:29:59.999,73717438.65395840
631,2019-05-11 04:30:00,172.92000000,205.23000000,172.92000000,190.20000000,885292.38389000,2019-05-12 04:29:59.999,167180496.76232970
632,2019-05-12 04:30:00,190.20000000,204.32000000,181.00000000,188.11000000,823372.28148000,2019-05-13 04:29:59.999,157611011.72525080
633,2019-05-13 04:30:00,188.07000000,206.87000000,185.32000000,195.84000000,669265.46524000,2019-05-14 04:29:59.999,131102303.13856970
634,2019-05-14 04:30:00,195.83000000,219.81000000,194.19000000,216.40000000,864211.00603000,2019-05-15 04:29:59.999,179717430.31072680
635,2019-05-15 04:30:00,216.40000000,250.27000000,216.21000000,248.10000000,574697.29927000,2019-05-16 04:29:59.999,135054369.61756970
636,2019-05-16 04:30:00,248.06000000,279.76000000,241.76000000,264.25000000,1733360.89360000,2019-05-17 04:29:59.999,452410350.05173800
637,2019-05-17 04:30:00,264.35000000,268.74000000,223.43000000,244.30000000,1529892.56898000,2019-05-18 04:29:59.999,366429299.20280290
638,2019-05-18 04:30:00,244.31000000,248.00000000,230.62000000,233.60000000,673218.09982000,2019-05-19 04:29:59.999,160450040.80691930
639,2019-05-19 04:30:00,233.57000000,264.00000000,231.77000000,259.51000000,823859.06342000,2019-05-20 04:29:59.999,207383027.82648370
640,2019-05-20 04:30:00,259.37000000,259.49000000,238.00000000,250.37000000,666889.82241000,2019-05-21 04:29:59.999,165783106.07703020
641,2019-05-21 04:30:00,250.48000000,262.00000000,246.06000000,253.43000000,580249.69753000,2019-05-22 04:29:59.999,146749988.27373740
642,2019-05-22 04:30:00,253.35000000,260.18000000,239.63000000,243.64000000,592848.95605000,2019-05-23 04:29:59.999,149006735.64217660
643,2019-05-23 04:30:00,243.68000000,247.34000000,231.10000000,244.56000000,600193.89368000,2019-05-24 04:29:59.999,144051488.87739300
644,2019-05-24 04:30:00,244.63000000,254.35000000,241.54000000,248.87000000,447066.92596000,2019-05-25 04:29:59.999,111294049.36671490
645,2019-05-25 04:30:00,248.84000000,257.33000000,247.22000000,250.22000000,332544.38731000,2019-05-26 04:29:59.999,83665127.84369460
646,2019-05-26 04:30:00,250.17000000,269.40000000,245.11000000,264.45000000,450090.22324000,2019-05-27 04:29:59.999,115089467.78795790
647,2019-05-27 04:30:00,264.35000000,279.59000000,260.00000000,270.53000000,635463.50204000,2019-05-28 04:29:59.999,170250734.89175260
648,2019-05-28 04:30:00,270.70000000,275.95000000,264.45000000,271.03000000,409443.69364000,2019-05-29 04:29:59.999,110617403.68924610
649,2019-05-29 04:30:00,271.08000000,274.04000000,260.05000000,268.83000000,383412.45769000,2019-05-30 04:29:59.999,102868997.43201860
